,date,year,id,link,retweet,text,author
1791,12/11,2015,6.75E+17,/realDonaldTrump/status/675440875820969984,FALSE,"I will not let you down! #Trump2016 #MakeAmericaGreatAgain https://www.facebook.com/video.php?v=10156402109300725åÊ‰Û_pic.twitter.com/IKXGxoi0lA",DonaldTrump
1792,12/11,2015,6.75E+17,/realDonaldTrump/status/675429342034403328,FALSE,Tom Ridge should be focused on trying to bring the party together rather than ripping it apart w/ your faulty thought process. I will win!,DonaldTrump
1793,12/11,2015,6.75E+17,/realDonaldTrump/status/675297372642148352,FALSE,".@tedcruz should not make statements behind closed doors to his bosses, he should bring them out into the open - more fun that way!",DonaldTrump
1794,12/11,2015,6.75E+17,/realDonaldTrump/status/675296416529534976,FALSE,"Looks like @tedcruz is getting ready to attack. I am leading by so much he must. I hope so, he will fall like all others. Will be easy!",DonaldTrump
1795,12/11,2015,6.75E+17,/realDonaldTrump/status/675277557168779264,FALSE,"Great evening last night in  New Hampshire. Got the endorsement from the New England Police Union - big  territory, great people! Thank you.",DonaldTrump
1796,12/10,2015,6.75E+17,/realDonaldTrump/status/675172753939562496,TRUE,"""@FoxNews: @FrankLuntz: Time for the Republican establishment to accept the fact that Trump is not only a viable candidate, but lead is real",DonaldTrump
1797,12/10,2015,6.75E+17,/realDonaldTrump/status/675125408803774464,FALSE,Respected Morning Consult poll just out. I lead all Republicans and beat Hillary head to head by a wide margin- 45 to 40!,DonaldTrump
1798,12/10,2015,6.75E+17,/realDonaldTrump/status/675123192864899072,FALSE,"In Britain, more Muslims join ISIS than join the British army.http://www.nationalreview.com/article/428146/more-than-few-islamic-extremists?utm_campaign=trueAnthem%3A+Trending+Content&utm_content=5667aeff04d3016bf289ee1e&utm_medium=trueAnthem&utm_source=twitteråÊ‰Û_",DonaldTrump
1799,12/10,2015,6.75E+17,/realDonaldTrump/status/675120752941772801,FALSE,"Thank you to @Franklin_Graham. I have always appreciated your courage, but now more so than ever!",DonaldTrump
1800,12/10,2015,6.75E+17,/realDonaldTrump/status/675120470346358784,FALSE,An honor to be endorsed by the New England Police Benevolent Association. Thank you! https://www.facebook.com/DonaldTrump/posts/10156398335585725:0åÊ‰Û_pic.twitter.com/JrjHyLRkD6,DonaldTrump
1801,12/10,2015,6.75E+17,/realDonaldTrump/status/675034063447662592,FALSE,"""Why Franklin Graham says Donald Trump is right about stopping Muslim immigration""https://www.washingtonpost.com/news/acts-of-faith/wp/2015/12/10/why-franklin-graham-says-donald-trump-is-right-about-stopping-muslim-immigration/åÊ‰Û_",DonaldTrump
1802,12/10,2015,6.75E+17,/realDonaldTrump/status/675011172496723968,FALSE,Establishment flunky @KarlRove is going crazy with the just released CBS poll that has me way ahead. New Fox poll has me beating Hillary.,DonaldTrump
1803,12/10,2015,6.75E+17,/realDonaldTrump/status/675010496723083265,FALSE,Dummy @KarlRove continues to make and write false statements. He still thinks Romney won--he should get a life!,DonaldTrump
1804,12/10,2015,6.75E+17,/realDonaldTrump/status/675006876204027905,FALSE,Thank you for your support! Being #PoliticallyCorrect will NOT #MakeAmericaGreatAgain! https://www.facebook.com/DonaldTrump/posts/10156396313845725:0åÊ‰Û_pic.twitter.com/yOJTHcSPJo,DonaldTrump
1805,12/10,2015,6.75E+17,/realDonaldTrump/status/674936832010887168,FALSE,Thank you to respected columnist Katie Hopkins of Daily http://Mail.comåÊ for her  powerful writing on the U.K.'s Muslim problems.,DonaldTrump
1806,12/10,2015,6.75E+17,/realDonaldTrump/status/674934005725331456,FALSE,"The United Kingdom is trying hard to disguise their massive  Muslim problem. Everybody is wise to what is happening, very sad! Be honest.",DonaldTrump
1807,12/10,2015,6.75E+17,/realDonaldTrump/status/674924540347195392,FALSE,I have decided to postpone my trip to Israel and to schedule my meeting with @Netanyahu at a later date after I become President of the U.S.,DonaldTrump
1808,12/10,2015,6.75E+17,/realDonaldTrump/status/674921565717438464,FALSE,"Our VISA system is broken, like so much else in our country. We better get it fixed really fast. MAKE AMERICA GREAT AGAIN!",DonaldTrump
1809,12/10,2015,6.75E+17,/realDonaldTrump/status/674917524597825536,FALSE,"Wow, my poll numbers have just been announced and have gone through the roof!",DonaldTrump
1810,12/9,2015,6.75E+17,/realDonaldTrump/status/674812864834772993,FALSE,".@Megynkelly spent a big part of her show talking about other shows spending so much time on me. Really weird, she's being driven crazy!",DonaldTrump
1811,12/9,2015,6.75E+17,/realDonaldTrump/status/674787737979985920,FALSE,Great leaders listen to and support law enforcement officials. Police discuss no-go areas: https://www.facebook.com/DonaldTrump/posts/10156395027595725åÊ‰Û_pic.twitter.com/VmkTnHcwto,DonaldTrump
1812,12/9,2015,6.75E+17,/realDonaldTrump/status/674777043163332608,FALSE,"Why does @CNN bore their audience with people like @secupp, a totally biased loser who doesn't have a clue. I hear she will soon be gone!",DonaldTrump
1813,12/9,2015,6.75E+17,/realDonaldTrump/status/674737483452686336,FALSE,"Thank you for all of your support, South Carolina! #Trump2016pic.twitter.com/JWFE5tDg50",DonaldTrump
1814,12/9,2015,6.75E+17,/realDonaldTrump/status/674690302054146050,FALSE,"""Carter Banned Iranians From Coming To U.S. During Hostage Crisis""http://www.frontpagemag.com/point/261062/carter-banned-iranians-coming-us-during-hostage-daniel-greenfield#.VmhR32WQSsc.facebookåÊ‰Û_",DonaldTrump
1815,12/9,2015,6.75E+17,/realDonaldTrump/status/674670225925763074,FALSE,The police in London say I‰Ûªm right. Major article in Daily Mail. ‰ÛÏWe can‰Ûªt wear uniform in our own cars.‰Ûùhttp://www.dailymail.co.uk/news/article-3352406/Scotland-Yard-mocks-Trump-s-claims-London-police-terrified-Muslim-areas-officers-claim-tycoon-RIGHT.htmlåÊ‰Û_,DonaldTrump
1816,12/9,2015,6.75E+17,/realDonaldTrump/status/674661340452114432,FALSE,Thank you @JebBush- you finally get it! https://www.instagram.com/p/_FN2L3GhZi/åÊ,DonaldTrump
1817,12/9,2015,6.75E+17,/realDonaldTrump/status/674622875521974272,FALSE,"Thank you, Piers, they don't know what they're getting into.https://twitter.com/piersmorgan/status/674621112131723264åÊ‰Û_",DonaldTrump
